PLAYER NAME,ROUNDS---sg: approach the green---APPROACH THE GREEN,AVERAGE---sg: approach the green---APPROACH THE GREEN,TOTAL SG:APP---sg: approach the green---APPROACH THE GREEN,MEASURED ROUNDS---sg: approach the green---APPROACH THE GREEN,%---greens in regulation percentage---APPROACH THE GREEN,GREENS HIT---greens in regulation percentage---APPROACH THE GREEN,# HOLES---greens in regulation percentage---APPROACH THE GREEN,RELATIVE/PAR---greens in regulation percentage---APPROACH THE GREEN,AVG---average distance of birdie putts made---PUTTING,TOT DIST. (FT)---average distance of birdie putts made---PUTTING,TOT BIRDIE PUTTS MADE---average distance of birdie putts made---PUTTING,LONGEST MADE (FT)---average distance of birdie putts made---PUTTING,SHORTEST MADE (FT)---average distance of birdie putts made---PUTTING,AVG---average putting distance - all 1 putts---PUTTING,DISTANCE (FEET)---average putting distance - all 1 putts---PUTTING,TOTAL PUTTS---average putting distance - all 1 putts---PUTTING,AVG---putts per round - round 3---PUTTING,TOTAL PUTTS---putts per round - round 3---PUTTING,TOTAL ROUNDS---putts per round - round 3---PUTTING,AVG---overall putting average---PUTTING,# OF PUTTS---overall putting average---PUTTING,# OF HOLES---overall putting average---PUTTING,AVG---putts per round - round 2---PUTTING,TOTAL PUTTS---putts per round - round 2---PUTTING,TOTAL ROUNDS---putts per round - round 2---PUTTING,AVG---putts per round - round 1---PUTTING,TOTAL PUTTS---putts per round - round 1---PUTTING,TOTAL ROUNDS---putts per round - round 1---PUTTING,AVG---putts per round---PUTTING,TOTAL PUTTS---putts per round---PUTTING,TOTAL ROUNDS---putts per round---PUTTING,LOW TOTAL PUTTS---putts per round---PUTTING,AVG---putts per round - round 4---PUTTING,TOTAL PUTTS---putts per round - round 4---PUTTING,TOTAL ROUNDS---putts per round - round 4---PUTTING,AVG---3-putts per round---PUTTING,TOTAL 3 PUTTS---3-putts per round---PUTTING,TOTAL ROUNDS---3-putts per round---PUTTING,%---3-putt avoidance---PUTTING,TOTAL 3 PUTTS---3-putt avoidance---PUTTING,TOTAL HOLES (OVERALL)---3-putt avoidance---PUTTING,TOTAL---total 1 putts - inside 5'---PUTTING,TOTAL (FOR ALL DISTANCES)---total 1 putts - inside 5'---PUTTING,PCT OF ALL 1-PUTTS---total 1 putts - inside 5'---PUTTING,AVERAGE---sg: putting---PUTTING,TOTAL SG:PUTTING---sg: putting---PUTTING,MEASURED ROUNDS---sg: putting---PUTTING,AVG---1-putts per round---PUTTING,TOTAL 1 PUTTS---1-putts per round---PUTTING,TOTAL ROUNDS---1-putts per round---PUTTING,%---one-putt percentage---PUTTING,# OF 1 PUTTS---one-putt percentage---PUTTING,# OF HOLES---one-putt percentage---PUTTING,AVG DTP---proximity to hole (arg)---AROUND THE GREEN,TOTAL DISTANCE (FEET)---proximity to hole (arg)---AROUND THE GREEN,# OF SHOTS---proximity to hole (arg)---AROUND THE GREEN,SCRAMBLING RANK---proximity to hole (arg)---AROUND THE GREEN,%---scrambling---AROUND THE GREEN,PAR OR BETTER---scrambling---AROUND THE GREEN,MISSED GIR---scrambling---AROUND THE GREEN,AVERAGE---sg: around-the-green---AROUND THE GREEN,TOTAL SG:ARG---sg: around-the-green---AROUND THE GREEN,MEASURED ROUNDS---sg: around-the-green---AROUND THE GREEN,%---sand save percentage---AROUND THE GREEN,# SAVES---sand save percentage---AROUND THE GREEN,# BUNKERS---sand save percentage---AROUND THE GREEN,TOTAL O/U PAR---sand save percentage---AROUND THE GREEN,AVG---round 4 scoring average---SCORING,TOTAL STROKES---round 4 scoring average---SCORING,TOTAL ROUNDS---round 4 scoring average---SCORING,AVG---round 3 scoring average---SCORING,TOTAL STROKES---round 3 scoring average---SCORING,TOTAL ROUNDS---round 3 scoring average---SCORING,AVG---round 2 scoring average---SCORING,TOTAL STROKES---round 2 scoring average---SCORING,TOTAL ROUNDS---round 2 scoring average---SCORING,AVG---round 1 scoring average---SCORING,TOTAL STROKES---round 1 scoring average---SCORING,TOTAL ROUNDS---round 1 scoring average---SCORING,AVG---final round scoring average---SCORING,TOTAL STROKES---final round scoring average---SCORING,TOTAL ROUNDS---final round scoring average---SCORING,%---birdie or better percentage---SCORING,TOTAL BIRDIES---birdie or better percentage---SCORING,TOTAL HOLES---birdie or better percentage---SCORING,GIR RANK---birdie or better percentage---SCORING,TOTAL---total birdies---SCORING,TOTAL---total eagles---SCORING,AVG---scoring average (actual)---SCORING,TOTAL STROKES---scoring average (actual)---SCORING,TOTAL ROUNDS---scoring average (actual)---SCORING,AVERAGE---sg: total---SCORING,TOTAL SG:T---sg: total---SCORING,TOTAL SG:T2G---sg: total---SCORING,TOTAL SG:P---sg: total---SCORING,MEASURED ROUNDS---sg: total---SCORING,AVG---scoring average---SCORING,TOTAL STROKES---scoring average---SCORING,TOTAL ADJUSTMENT---scoring average---SCORING,TOTAL ROUNDS---scoring average---SCORING,VALUE---ball striking---OFF THE TEE,TOTAL DRV RANK---ball striking---OFF THE TEE,GIR RANK---ball striking---OFF THE TEE,EVENTS---total driving---OFF THE TEE,TOTAL---total driving---OFF THE TEE,DISTANCE RANK---total driving---OFF THE TEE,ACCURACY RANK---total driving---OFF THE TEE,%---hit fairway percentage---OFF THE TEE,FAIRWAYS HIT---hit fairway percentage---OFF THE TEE,POSSIBLE FAIRWAYS---hit fairway percentage---OFF THE TEE,RELATIVE TO PAR---hit fairway percentage---OFF THE TEE,EVENTS---right tendency---OFF THE TEE,%---right tendency---OFF THE TEE,NUMBER OF TIMES---right tendency---OFF THE TEE,ATTEMPTS---right tendency---OFF THE TEE,AVG RTP SCORE---right tendency---OFF THE TEE,EVENTS---distance from center of fairway---OFF THE TEE,AVG---distance from center of fairway---OFF THE TEE,TOTAL DISTANCE (FEET)---distance from center of fairway---OFF THE TEE,TOTAL STROKES---distance from center of fairway---OFF THE TEE,EVENTS---distance from edge of fairway---OFF THE TEE,AVG---distance from edge of fairway---OFF THE TEE,TOTAL DISTANCE (FEET)---distance from edge of fairway---OFF THE TEE,TOTAL STROKES---distance from edge of fairway---OFF THE TEE,%---rough tendency---OFF THE TEE,TOTAL ROUGH---rough tendency---OFF THE TEE,POSSIBLE FWYS---rough tendency---OFF THE TEE,RELATIVE TO PAR---rough tendency---OFF THE TEE,AVG (%)---percentage of yardage covered by tee shots - par 5's---OFF THE TEE,TOTAL SHOT DISTANCE---percentage of yardage covered by tee shots - par 5's---OFF THE TEE,TOTAL DISTANCE---percentage of yardage covered by tee shots - par 5's---OFF THE TEE,AVG (%)---percentage of yardage covered by tee shots - par 4's---OFF THE TEE,TOTAL SHOT DISTANCE---percentage of yardage covered by tee shots - par 4's---OFF THE TEE,TOTAL DISTANCE---percentage of yardage covered by tee shots - par 4's---OFF THE TEE,AVG (%)---percentage of yardage covered by tee shots---OFF THE TEE,TOTAL SHOT DISTANCE---percentage of yardage covered by tee shots---OFF THE TEE,TOTAL DISTANCE---percentage of yardage covered by tee shots---OFF THE TEE,EVENTS---left tendency---OFF THE TEE,%---left tendency---OFF THE TEE,NUMBER OF TIMES---left tendency---OFF THE TEE,ATTEMPTS---left tendency---OFF THE TEE,AVG RTP SCORE---left tendency---OFF THE TEE,%---driving accuracy percentage---OFF THE TEE,FAIRWAYS HIT---driving accuracy percentage---OFF THE TEE,POSSIBLE FAIRWAYS---driving accuracy percentage---OFF THE TEE,AVG.---driving distance---OFF THE TEE,TOTAL DISTANCE---driving distance---OFF THE TEE,TOTAL DRIVES---driving distance---OFF THE TEE,AVERAGE---sg: off-the-tee---OFF THE TEE,TOTAL SG:OTT---sg: off-the-tee---OFF THE TEE,MEASURED ROUNDS---sg: off-the-tee---OFF THE TEE,AVERAGE---sg: tee-to-green---OFF THE TEE,SG:OTT---sg: tee-to-green---OFF THE TEE,SG:APR---sg: tee-to-green---OFF THE TEE,SG:ARG---sg: tee-to-green---OFF THE TEE,MEASURED ROUNDS---sg: tee-to-green---OFF THE TEE,%---going for the green - birdie or better---APPROACH THE GREEN,# OF BIRDIE OR BETTER---going for the green - birdie or better---APPROACH THE GREEN,ATTEMPTS---going for the green - birdie or better---APPROACH THE GREEN,RTP-SUCCESSES---going for the green - birdie or better---APPROACH THE GREEN,RTP-NOT GOING FOR THE GRN---going for the green - birdie or better---APPROACH THE GREEN,%---going for the green - hit green pct.---APPROACH THE GREEN,SUCCESSES---going for the green - hit green pct.---APPROACH THE GREEN,ATTEMPTS---going for the green - hit green pct.---APPROACH THE GREEN,RTP-SUCCESSES---going for the green - hit green pct.---APPROACH THE GREEN,RTP-NOT GOING FOR THE GRN---going for the green - hit green pct.---APPROACH THE GREEN,%---birdie or better percentage - right rough---APPROACH THE GREEN,TOTAL BIRDIES---birdie or better percentage - right rough---APPROACH THE GREEN,TOTAL HOLES---birdie or better percentage - right rough---APPROACH THE GREEN,%---birdie or better percentage - left rough---APPROACH THE GREEN,TOTAL BIRDIES---birdie or better percentage - left rough---APPROACH THE GREEN,TOTAL HOLES---birdie or better percentage - left rough---APPROACH THE GREEN,AVG---rough proximity---APPROACH THE GREEN,TOTAL DISTANCE (INCHES)---rough proximity---APPROACH THE GREEN,ATTEMPTS---rough proximity---APPROACH THE GREEN,TOTAL DISTANCE (FEET)---rough proximity---APPROACH THE GREEN,RELATIVE TO PAR---rough proximity---APPROACH THE GREEN,%---birdie or better percentage - fairway---APPROACH THE GREEN,TOTAL BIRDIES---birdie or better percentage - fairway---APPROACH THE GREEN,TOTAL HOLES---birdie or better percentage - fairway---APPROACH THE GREEN,AVG---proximity to hole---APPROACH THE GREEN,TOTAL DISTANCE (FEET)---proximity to hole---APPROACH THE GREEN,# OF ATTEMPTS---proximity to hole---APPROACH THE GREEN,GIR RANK---proximity to hole---APPROACH THE GREEN,%---gir percentage from other than fairway---APPROACH THE GREEN,GREENS HIT---gir percentage from other than fairway---APPROACH THE GREEN,# OF HOLES---gir percentage from other than fairway---APPROACH THE GREEN,%---gir percentage from fairway---APPROACH THE GREEN,GREENS HIT---gir percentage from fairway---APPROACH THE GREEN,# OF HOLES---gir percentage from fairway---APPROACH THE GREEN
Patrick Cantlay,85,0.486,33.048,68,70.16,985,1404,-0.3,"9' 9""",2799.0,287,62,"1""","7' 8""",3926.333,512,29.35,499,17,1.598,2243,1404,28.77,633,22,28.82,634,22,28.76,2243,78,23,28.06,477,17,0.56,44,78,3.13,44,1404,242,512,47.3,0.402,27.349,68,7.35,573,78,40.81,573,1404,"6' 10""",2917.25,428,1,67.3,282,419,0.363,24.658,68,59.41,60,101,11.0,69.06,1174,17,69.35,1179,17,69.59,1531,22,69.5,1529,22,69.06,1174,17,24.29,341,1404,10,335,6,69.4,5413,78,1.82,123.758,96.411,27.349,68,69.736,5413,26.413,78,43,33,10,24,151,50,101,60.21,569,945,-0.29,24,55.2,159,288,-0.13,24,"25' 7""",13079.083,511,24,"24' 8""",7151.833,290,28.57,270,945,-0.15,53.58,679121,126740,67.46,2156009,319605,63.52,2835130,446345,24,44.8,129,288,+0.08,60.71,663,1092,302.8,47240,156,0.569,38.689,68,1.418,0.569,0.486,0.363,68,63.04,116,184,-120,-13.00,19.02,35,184,-37,-13.00,18.25,25,137,16.83,17,101,"41' 9""",119188,238,9932.333,+1.00,27.12,240,885,"36' 9""",44678.0,1216,2 Under,57.34,246,429,82.35,546,663
Brooks Koepka,66,0.482,25.05,52,68.01,808,1188,-0.32,"8' 4""",1889.167,226,42,"2""","7' 4""",2898.75,394,29.46,383,13,1.599,1900,1188,28.65,573,20,28.7,574,20,28.79,1900,66,24,28.46,370,13,0.61,40,66,3.45,41,1188,193,394,49.0,0.187,9.7,52,7.52,496,66,41.75,496,1188,"8' 3""",2737.167,331,131,57.89,220,380,0.058,3.017,52,65.38,51,78,7.0,69.46,903,13,69.31,901,13,69.65,1393,20,70.2,1404,20,69.46,903,13,24.33,289,1188,47,278,11,69.71,4601,66,1.357,70.588,60.887,9.7,52,69.938,4601,14.899,66,100,53,47,20,169,12,157,55.68,402,722,-0.3,20,50.9,141,277,+0.28,20,"26' 7""",9369.25,353,20,"28' 7""",7784.5,272,30.33,219,722,E,54.3,518315,95459,67.94,1680153,247297,64.14,2198468,342756,20,49.1,136,277,+1.32,56.63,521,920,310.7,41012,132,0.631,32.811,52,1.171,0.631,0.482,0.058,52,66.22,98,148,-105,-6.00,23.65,35,148,-36,-6.00,17.17,17,99,13.68,13,95,"42' 11""",99983,194,8331.917,+13.00,27.5,173,629,"36' 8""",34052.333,929,1 Under,56.64,226,399,79.85,416,521
Harold Varner III,96,0.47,37.123,79,67.78,1098,1620,-0.28,"9' 5""",2788.75,296,50,"2""","7' 4""",4011.417,547,29.78,536,18,1.625,2632,1620,29.15,787,27,29.41,794,27,29.24,2632,90,24,28.61,515,18,0.43,39,90,2.47,40,1620,288,547,52.7,0.069,5.49,79,6.81,613,90,37.84,613,1620,"7' 11""",3677.583,465,115,58.43,305,522,0.218,17.211,79,52.42,65,124,36.0,69.89,1258,18,70.44,1268,18,70.81,1912,27,69.96,1889,27,69.89,1258,18,21.42,347,1620,54,338,9,70.3,6327,90,0.862,68.091,62.603,5.49,79,70.592,6327,26.278,90,111,57,54,29,173,58,115,60.42,658,1089,-0.18,29,51.6,212,411,+0.94,29,"24' 9""",15804.167,639,29,"26' 10""",11038.667,411,28.56,311,1089,+0.26,53.51,753488,140811,66.93,2452817,366497,63.2,3206305,507308,29,48.4,199,411,+0.50,59.87,752,1256,300.7,54125,180,0.104,8.252,79,0.792,0.104,0.47,0.218,79,56.74,101,178,-109,-9.00,27.53,49,178,-51,-9.00,16.67,23,138,16.67,21,126,"46' 2""",146249,264,12187.417,+24.00,23.63,241,1020,"35' 8""",50113.667,1405,1 Under,54.17,273,504,78.19,588,752
Henrik Norlander,88,0.468,35.108,75,69.18,1046,1512,-0.23,"8' 11""",2150.75,242,52,"3""","7' 1""",3427.5,486,29.36,411,14,1.657,2506,1512,30.11,843,28,29.82,835,28,29.83,2506,84,25,29.79,417,14,0.62,52,84,3.51,53,1512,247,486,50.8,-0.442,-33.166,75,6.4,538,84,35.58,538,1512,"7' 7""",3368.167,446,66,60.52,282,466,-0.165,-12.391,75,44.54,53,119,50.0,69.57,974,14,70.43,986,14,71.32,1997,28,71.11,1991,28,69.57,974,14,18.92,286,1512,25,275,11,70.81,5948,84,0.013,0.977,34.146,-33.166,75,71.264,5948,38.180,84,45,20,25,29,143,118,25,67.31,700,1040,-0.16,29,52.0,170,327,+0.88,29,"24' 0""",16418.667,684,29,"24' 0""",7803.917,325,23.56,245,1040,+0.98,51.97,732477,140939,65.76,2236776,340154,61.72,2969253,481093,29,48.0,157,327,+2.10,67.09,785,1170,294.1,49405,168,0.152,11.424,75,0.455,0.152,0.468,-0.165,75,52.6,91,173,-101,-5.00,26.59,46,173,-49,-5.00,15.79,18,114,10.48,11,105,"48' 7""",127745,219,10645.417,+33.00,20.59,211,1025,"35' 11""",47944.75,1334,1 Under,55.32,213,385,80.64,633,785
Tony Finau,97,0.461,33.2,72,67.1,1087,1620,-0.32,"8' 11""",2499.083,279,43,"1""","7' 1""",3736.5,526,29.5,590,20,1.581,2562,1620,28.04,701,25,28.2,705,25,28.47,2562,90,24,28.3,566,20,0.41,37,90,2.28,37,1620,258,526,49.0,0.09,6.468,72,7.21,649,90,40.06,649,1620,"6' 9""",2965.083,440,90,59.47,317,533,0.298,21.457,72,55.3,73,132,28.0,69.45,1389,20,70.4,1408,20,68.6,1715,25,70.92,1773,25,69.45,1389,20,23.95,388,1620,66,374,14,69.83,6285,90,1.13,81.346,74.88,6.468,72,69.972,6285,12.436,90,173,107,66,27,195,31,164,57.06,566,992,-0.25,27,49.6,179,361,+0.56,27,"26' 1""",13600.417,522,27,"30' 8""",11210.75,366,30.14,299,992,+0.27,53.36,719414,134815,66.96,2255409,336833,63.07,2974823,471648,27,50.4,182,361,+1.15,56.29,707,1256,305.5,54991,180,0.281,20.208,72,1.04,0.281,0.461,0.298,72,62.43,108,173,-117,-4.00,20.81,36,173,-40,-4.00,17.99,25,139,17.32,22,127,"44' 2""",140854,266,11737.833,+13.00,25.84,230,890,"35' 5""",45225.5,1276,1 Under,53.01,291,549,78.22,553,707
Louis Oosthuizen,81,0.459,27.567,60,67.64,901,1332,-0.31,"10' 3""",2323.0,227,50,"7""","7' 11""",3539.75,447,28.83,519,18,1.592,2121,1332,28.53,542,19,28.58,543,19,28.66,2121,74,23,28.72,517,18,0.39,29,74,2.18,29,1332,204,447,45.6,0.764,45.852,60,7.3,540,74,40.54,540,1332,"7' 7""",2806.0,369,13,63.81,275,431,0.353,21.168,60,59.09,65,110,18.0,70.22,1264,18,69.89,1258,18,69.16,1314,19,69.63,1323,19,70.22,1264,18,22.3,297,1332,57,286,11,69.72,5159,74,1.599,95.967,50.115,45.852,60,69.714,5159,- .200,74,95,38,57,21,153,87,66,62.4,521,835,-0.28,21,42.5,105,247,+0.86,21,"24' 8""",11160.417,452,21,"23' 0""",5467.75,238,25.15,210,835,+0.19,51.95,591931,113950,65.3,1850650,283398,61.47,2442581,397348,21,57.5,142,247,+1.69,63.47,655,1032,297.8,44076,148,0.023,1.368,60,0.835,0.023,0.459,0.353,60,58.39,80,137,-89,-24.00,27.01,37,137,-44,-24.00,25.27,23,91,10.99,10,91,"45' 11""",100357,182,8363.083,+8.00,24.94,199,798,"36' 8""",39157.5,1068,1 Under,48.81,184,377,80.31,526,655
Sam Burns,88,0.458,33.439,73,67.79,1025,1512,-0.35,"8' 11""",2810.583,316,40,"2""","7' 7""",4164.417,551,29.28,527,18,1.584,2395,1512,27.54,661,24,28.29,679,24,28.51,2395,84,21,29.33,528,18,0.29,24,84,1.72,26,1512,256,551,46.5,0.579,42.298,73,7.3,613,84,40.54,613,1512,"8' 0""",3636.5,454,143,57.29,279,487,-0.047,-3.463,73,51.77,73,141,43.0,70.0,1260,18,70.28,1265,18,68.75,1650,24,69.67,1672,24,70.0,1260,18,25.33,383,1512,52,372,11,69.61,5847,84,1.248,91.095,48.801,42.298,73,70.184,5847,48.446,84,92,40,52,26,157,33,124,58.65,590,1006,-0.28,26,58.2,220,378,-0.32,26,"24' 11""",13983.667,562,26,"29' 0""",10773.0,371,28.23,284,1006,-0.49,54.34,742168,136580,67.77,2267668,334627,63.88,3009836,471207,26,41.8,158,378,+0.76,58.9,688,1168,305.3,51287,168,0.257,18.794,73,0.669,0.257,0.458,-0.047,73,66.32,126,190,-137,-12.00,25.26,48,190,-51,-12.00,26.03,38,146,13.86,14,101,"43' 7""",129079,247,10756.583,-2.00,27.48,258,939,"35' 10""",46611.917,1302,1 Under,54.17,260,480,78.49,540,688
Matt Wallace,60,0.443,16.819,38,63.94,610,954,-0.27,"9' 6""",1277.667,135,39,"11""","7' 0""",1972.0,281,28.18,310,11,1.61,1536,954,29.53,443,15,28.25,452,16,28.98,1536,53,25,30.09,331,11,0.55,29,53,3.04,29,954,146,281,52.0,0.112,4.251,38,7.04,373,53,39.1,373,954,"7' 5""",1851.25,250,182,53.49,184,344,0.214,8.131,38,47.42,46,97,36.0,72.18,794,11,70.45,775,11,71.6,1074,15,71.13,1138,16,72.18,794,11,20.23,193,954,157,190,3,71.34,3781,53,0.875,33.253,29.003,4.251,38,70.594,3781,- 39.506,53,266,109,157,18,196,80,116,59.13,311,526,-0.23,18,46.1,76,165,-0.26,18,"26' 0""",6889.417,265,18,"31' 2""",5013.417,161,27.19,143,526,+1.40,52.5,346695,66039,65.55,1205419,183887,62.1,1552114,249926,18,53.9,89,165,+3.03,59.84,444,742,298.4,31630,106,0.106,4.021,38,0.763,0.106,0.443,0.214,38,60.53,46,76,-46,-7.00,17.11,13,76,-13,-7.00,9.23,6,65,14.93,10,67,"45' 11""",72745,132,6062.083,+27.00,23.11,113,489,"39' 9""",27043.75,680,Under,50.34,150,298,77.7,345,444
Talor Gooch,97,0.435,36.134,83,65.8,1066,1620,-0.29,"9' 4""",2774.333,298,54,"1""","7' 0""",4271.333,610,27.95,531,19,1.593,2580,1620,28.88,751,26,28.54,742,26,28.67,2580,90,24,29.26,556,19,0.49,44,90,2.78,45,1620,321,610,52.6,0.14,11.65,83,7.29,656,90,40.49,656,1620,"7' 6""",4154.333,556,17,63.0,349,554,0.176,14.593,83,53.13,68,128,23.0,70.11,1332,19,70.37,1337,19,70.12,1823,26,69.88,1817,26,70.11,1332,19,21.73,352,1620,96,342,10,70.1,6309,90,0.68,56.476,44.83,11.65,83,70.457,6309,32.152,90,159,63,96,28,179,72,107,60.16,690,1147,-0.22,28,58.1,254,437,+1.18,28,"26' 2""",17724.167,677,28,"28' 2""",11974.5,425,27.99,321,1147,+0.37,53.23,842706,158321,65.86,2471378,375233,62.11,3314084,533554,28,41.9,183,437,+1.09,60.16,752,1250,299.1,53846,180,-0.071,-5.899,83,0.54,-0.071,0.435,0.176,83,58.33,126,216,-133,-6.00,23.15,50,216,-49,-6.00,13.5,22,163,16.54,21,127,"44' 6""",154809,290,12900.75,+19.00,23.98,259,1080,"37' 7""",55572.917,1479,1 Under,50.8,253,498,78.32,589,752
Kevin Streelman,102,0.418,35.116,84,69.21,1196,1728,-0.29,"9' 2""",2930.833,319,42,"3""","7' 3""",4206.75,580,29.15,583,20,1.618,2796,1728,29.71,832,28,28.79,806,28,29.13,2796,96,23,28.75,575,20,0.43,41,96,2.37,41,1728,283,580,48.8,-0.008,-0.632,84,6.86,659,96,38.14,659,1728,"7' 10""",3737.833,478,145,57.14,304,532,0.08,6.751,84,43.94,58,132,44.0,70.1,1402,20,70.0,1400,20,70.32,1969,28,69.86,1956,28,70.1,1402,20,22.45,388,1728,23,381,7,70.07,6727,96,0.673,56.557,57.194,-0.632,84,70.341,6727,25.739,96,48,25,23,30,145,108,37,66.27,772,1165,-0.22,30,52.1,170,326,+1.76,30,"23' 11""",17361.583,727,30,"22' 4""",7089.583,317,23.26,271,1165,+0.92,52.12,802968,154049,65.7,2564787,390401,61.86,3367755,544450,30,47.9,156,326,+2.18,66.32,886,1336,295.6,56762,192,0.196,16.443,84,0.681,0.196,0.418,0.08,84,52.78,95,180,-101,-23.00,24.44,44,180,-43,-23.00,15.25,18,118,11.38,14,123,"45' 7""",131923,241,10993.583,+32.00,24.76,286,1155,"35' 5""",53101.75,1498,1 Under,49.56,223,450,80.81,716,886
Stewart Cink,90,0.417,32.499,78,69.44,1125,1620,-0.28,"9' 10""",2817.25,287,53,"1""","7' 11""",4163.75,525,29.42,559,19,1.623,2630,1620,28.58,743,26,29.73,773,26,29.22,2630,90,23,29.21,555,19,0.43,39,90,2.41,39,1620,237,525,45.1,0.164,12.79,78,6.79,611,90,37.72,611,1620,"7' 9""",3401.083,440,121,58.18,288,495,-0.054,-4.2,78,56.9,66,116,24.0,70.11,1332,19,70.53,1340,19,69.85,1816,26,70.04,1821,26,70.11,1332,19,22.35,362,1620,18,354,8,70.1,6309,90,0.463,36.1,23.312,12.79,78,70.576,6309,42.806,90,102,84,18,26,188,27,161,57.61,621,1078,-0.22,26,49.3,203,412,+0.74,26,"25' 8""",14811.667,578,26,"31' 11""",12901.667,404,28.01,302,1078,+0.60,54.48,740915,136010,67.43,2518635,373495,63.97,3259550,509505,26,50.7,209,412,+1.44,56.42,712,1262,306.6,55181,180,-0.064,-5.018,78,0.299,-0.064,0.417,-0.054,78,58.2,110,189,-118,-5.00,21.16,40,189,-44,-5.00,21.48,29,135,10.14,15,148,"39' 7""",134515,283,11209.583,+24.00,24.44,239,978,"35' 8""",49666.417,1392,1 Under,57.82,318,550,78.23,557,712
Rory McIlroy,77,0.403,25.411,63,65.77,876,1332,-0.34,"9' 0""",2525.75,280,56,"1""","7' 4""",3582.0,489,27.88,474,17,1.581,2106,1332,28.7,574,20,28.8,576,20,28.46,2106,74,23,28.35,482,17,0.53,39,74,2.93,39,1332,246,489,50.3,0.187,11.793,63,7.69,569,74,42.72,569,1332,"7' 2""",2922.25,408,131,57.89,264,456,0.118,7.414,63,52.99,71,134,28.0,70.24,1194,17,68.59,1166,17,70.35,1407,20,71.15,1423,20,70.24,1194,17,25.3,337,1332,99,334,3,70.14,5190,74,1.368,86.205,74.413,11.793,63,70.043,5190,- 6.787,74,125,26,99,21,147,2,145,57.31,498,869,-0.3,21,53.3,162,304,+0.43,21,"24' 7""",10258.667,418,21,"31' 4""",9252.0,295,30.15,262,869,+0.04,56.26,686371,122010,67.98,2013755,296226,64.56,2700126,418236,21,46.7,142,304,+2.61,57.36,592,1032,319.3,47252,148,0.66,41.575,63,1.181,0.66,0.403,0.118,63,62.57,117,187,-120,-5.00,26.2,49,187,-47,-5.00,19.67,24,122,12.28,14,114,"47' 1""",133443,236,11120.25,+20.00,28.32,224,791,"37' 5""",42122.25,1127,1 Under,53.64,236,440,79.56,471,592
Michael Gellerman,51,0.399,12.365,31,70.8,599,846,-0.22,"9' 11""",1102.083,111,59,"6""","7' 10""",1463.083,187,31.14,218,7,1.687,1427,846,30.63,490,16,30.06,511,17,30.36,1427,47,27,29.71,208,7,0.57,27,47,3.43,29,846,89,187,47.6,-0.771,-23.893,31,6.04,284,47,33.57,284,846,"7' 4""",1221.417,167,179,53.85,133,247,-0.295,-9.152,31,37.93,22,58,22.0,71.0,497,7,70.86,496,7,72.56,1161,16,71.0,1207,17,71.0,497,7,19.03,161,846,5,158,3,71.51,3361,47,-0.655,-20.297,3.596,-23.893,31,72.511,3361,47.029,47,80,75,5,19,183,142,41,67.74,294,434,-0.14,19,54.1,73,135,+0.27,19,"24' 7""",7099.333,289,19,"22' 7""",2979.25,132,23.96,104,434,+0.38,51.78,302886,58500,65.88,933077,141641,61.75,1235963,200141,19,45.9,62,135,+3.23,65.96,434,658,292.1,27453,94,0.012,0.38,31,0.116,0.012,0.399,-0.295,31,56.06,37,66,-38,-1.00,24.24,16,66,-16,-1.00,22.0,11,50,17.02,8,47,"40' 3""",46834,97,3902.833,+6.00,21.41,91,425,"33' 8""",18620.667,553,Under,58.48,131,224,78.11,339,434
